config,seqno,query,duration
"trenz1-mo3-2017-07-25",39,"q13",13.030000
"trenz1-mo3-2017-07-25",40,"q01",126.125000
"trenz1-mo3-2017-07-25",41,"q15",42.108000
"trenz1-mo3-2017-07-25",42,"q11",31.306000
"trenz1-mo3-2017-07-25",43,"q16",192.258000
"trenz1-mo3-2017-07-25",44,"q15",41.847000
"trenz1-mo3-2017-07-25",45,"q02",679.460000
"trenz1-mo3-2017-07-25",46,"q01",108.157000
"trenz1-mo3-2017-07-25",47,"q14",229.119000
"trenz1-mo3-2017-07-25",48,"q08",870.266000
"trenz1-mo3-2017-07-25",49,"q12",81.948000
"trenz1-mo3-2017-07-25",50,"q04",23.622000
"trenz1-mo3-2017-07-25",51,"q13",13.102000
"trenz1-mo3-2017-07-25",52,"q03",69.979000
"trenz1-mo3-2017-07-25",53,"q11",32.335000
"trenz1-mo3-2017-07-25",54,"q05",55.730000
"trenz1-mo3-2017-07-25",55,"q06",95.587000
"trenz1-mo3-2017-07-25",56,"q18",100.400000
"trenz1-mo3-2017-07-25",57,"q16",171.194000
"trenz1-mo3-2017-07-25",58,"q04",19.058000
"trenz1-mo3-2017-07-25",59,"q03",67.793000
"trenz1-mo3-2017-07-25",60,"q05",51.924000
"trenz1-mo3-2017-07-25",61,"q02",678.302000
"trenz1-mo3-2017-07-25",62,"q13",13.120000
"trenz1-mo3-2017-07-25",63,"q01",111.659000
"trenz1-mo3-2017-07-25",64,"q08",900.758000
"trenz1-mo3-2017-07-25",65,"q06",97.147000
"trenz1-mo3-2017-07-25",66,"q18",83.590000
"trenz1-mo3-2017-07-25",67,"q11",31.776000
"trenz1-mo3-2017-07-25",68,"q12",101.602000
"trenz1-mo3-2017-07-25",69,"q14",217.799000
"trenz1-mo3-2017-07-25",70,"q15",41.852000
"trenz1-mo3-2017-07-25",71,"q13",13.147000
"trenz1-mo3-2017-07-25",72,"q14",221.122000
"trenz1-mo3-2017-07-25",73,"q11",34.943000
"trenz1-mo3-2017-07-25",74,"q16",214.129000
"trenz1-mo3-2017-07-25",75,"q18",93.203000
"trenz1-mo3-2017-07-25",76,"q05",51.355000
"trenz1-mo3-2017-07-25",77,"q12",81.233000
"trenz1-mo3-2017-07-25",78,"q06",98.416000
"trenz1-mo3-2017-07-25",79,"q04",20.888000
"trenz1-mo3-2017-07-25",80,"q03",76.314000
"trenz1-mo3-2017-07-25",81,"q15",42.190000
"trenz1-mo3-2017-07-25",82,"q02",679.626000
"trenz1-mo3-2017-07-25",83,"q08",870.394000
"trenz1-mo3-2017-07-25",84,"q01",109.786000
"trenz1-mo3-2017-07-25",85,"q13",13.142000
"trenz1-mo3-2017-07-25",86,"q11",33.614000
"trenz1-mo3-2017-07-25",87,"q12",85.526000
"trenz1-mo3-2017-07-25",88,"q04",17.008000
"trenz1-mo3-2017-07-25",89,"q06",98.153000
"trenz1-mo3-2017-07-25",90,"q18",89.343000
"trenz1-mo3-2017-07-25",91,"q14",229.048000
"trenz1-mo3-2017-07-25",92,"q03",66.293000
